bidder_id,bids_count,auction_count,mean_bids_per_auction,tdiff_max,tdiff_min,tdiff_mean,tdiff_median,tdiff_std,tdiff_zeros,tdiff_ip,country_cnt,ip_entropy,url_entropy,price_max,price_min,price_mean,price_median,price_std,response_max,response_min,response_mean,response_median,response_std,device_cnt
7b22c9a323baf4a7bc7a3761e4a30bfajixmt,54,45,1.2,50387894736843.0,1894736842.0,1451192651439.9058,405105263158.0,6875174531360.444,0,1568500537056.9185,8,3.7739173237360593,1.8849456897940506,13925,1,449.94444444444446,61.0,1902.7624547272042,3394578947368.0,0.0,198545546558.71155,28736842105.5,596315935120.9446,30
7b31d9d8b5e749cdd2c300cbcbb5f875kjlsz,1601,131,12.221374045801527,50046105263158.0,0.0,48282006578.9475,11842105263.0,1250850508019.0005,23,48848343079.91919,31,2.056355035662999,0.010465657517955909,200150,1,5180.825109306684,1405.0,15335.512525161785,71260421052631.0,0.0,264931552532.51883,4026315789.5,3343119281169.8276,124
7b5bd948eb1d8075be58ec9240927bb59ugz3,2,1,2.0,5199684210527.0,5199684210527.0,5199684210527.0,5199684210527.0,0.0,0,750303405572.7646,1,0.0,0.0,83,24,53.5,53.5,41.71930009000631,225578947368.0,11421052632.0,118500000000.0,118500000000.0,151432499612.46042,1
7b93ccc9d5730b561ec5fa7f4bd48c04qudf1,2019,275,7.341818181818182,65368421052.0,0.0,6751317093.526759,4315789473.0,7395055545.127235,6,6897460588.221119,40,6.934690761866358,6.542160971574587,14498,1,90.40465577018325,29.0,351.41115801905795,9210894736842.0,0.0,357593176573.9979,76499999999.5,914542075981.0962,387
7ba17b1eb362ef91a99a6f021b3f2b63uyo76,1,1,1.0,5146526315789.5,578947369.0,582592599920.8384,124118421052.25,0.0,0,750303405572.7646,1,0.0,0.0,507,507,507.0,507.0,0.0,22315789474.0,22315789474.0,22315789474.0,22315789474.0,0.0,1
7bad0fc50ac7d249e0a3d8b83f68e855fcnxu,1,1,1.0,5146526315789.5,578947369.0,582592599920.8384,124118421052.25,0.0,0,750303405572.7646,1,0.0,0.0,150,150,150.0,150.0,0.0,4477526315789.0,4477526315789.0,4477526315789.0,4477526315789.0,0.0,1
7bb58b7875a093cbe7c5d487a825b730mjcw8,183,16,11.4375,70578947368.0,0.0,1254482359.7472527,315789474.0,6580468628.915798,7,70578947368.0,2,0.3450275287835954,0.24203616399218136,903,7,102.83060109289617,43.0,189.3014304908984,1409000000000.0,52631579.0,28257693413.86885,789473684.0,123812478867.856,2
7bb914fcdec49aa88c7310a3dda716aa9fb8t,7,5,1.4,66365947368421.0,2842105263.0,11073570175438.5,7184210526.0,27087629763743.4,0,66365947368421.0,1,0.410116318288409,1.1537419427010902,656,321,572.2857142857143,602.0,114.5203246673042,15578947369.0,3736842105.0,9804511278.428572,9315789474.0,4233786005.3692822,2
7c08de9de285265b2c34970139331f9fnr9ad,289,61,4.737704918032787,1165736842105.0,105263158.0,47149671052.63194,25368421052.5,122788593186.74622,0,48254070427.8741,39,5.355132970324267,3.8256230215886893,40833,1,14514.328719723184,15632.0,12075.461133616589,4180368421053.0,0.0,45876581698.12892,421052631.0,319873018477.72656,110
7c0add0ef85bb5194e95ceaea737f90fyv13c,9,9,1.0,52894000000000.0,1421052632.0,7965631578947.375,1552000000000.0,18212287550386.55,0,9103375939849.572,3,2.0431918705451206,1.8310204811135162,6591,19,1126.111111111111,224.0,2152.465821124951,369263157895.0,894736842.0,119076023391.88889,15210526316.0,144084328453.16577,7
7c965df16147f68263573764dd257a7bxqmpt,66,50,1.32,51049157894737.0,210526316.0,1169296356275.3076,203578947369.0,6301260570731.922,0,1287417484388.966,14,4.034695519729397,2.3233449812404743,206554,7,15130.39393939394,644.0,46244.53770950145,129210526316.0,0.0,10216108452.939394,3342105263.0,18870376927.957844,47
7cb144485c703ac09fc73aa646041f72ogqwv,5,4,1.25,4754894736843.0,516789473684.0,2901921052631.75,3168000000000.0,2178644706711.3542,0,2901921052631.75,2,1.6094379124341005,0.9502705392332347,3896,38,1173.2,277.0,1630.8199471431542,69631578947.0,3000000000.0,21536842105.0,12052631579.0,27572880007.464054,3
7ce12bb499c156ba4513becaa42aa8c143v75,99,14,7.071428571428571,686842105263.0,368421053.0,137650375939.84692,84763157894.5,146295349491.75842,0,145415847310.57144,1,4.369219245608411,4.491813701936575,621,1,43.77777777777778,27.0,71.45964403510266,3610684210526.0,368421053.0,396442659279.8,130473684210.0,705841302429.1604,39
7ce3afe39ece9d672e9adcf3dcf2aa44a8r22,6,4,1.5,25947368421.0,3315789474.0,10378947368.4,6578947369.0,9476636966.676262,0,25947368421.0,2,0.45056120886630463,1.791759469228055,166,137,154.66666666666666,156.5,9.729679679550948,25210526316.0,1210526315.0,10605263157.833334,9000000000.0,8199841225.669558,2
7d063aa96e7a065ed5ff9deb7c851bddhrxdj,16,9,1.7777777777777777,4473894736842.0,52631579.0,810684210526.3334,249684210526.0,1198211090902.4329,0,868015037594.0,3,2.3066687254045313,1.474056825273205,3668,1,420.5625,20.0,936.6343981689619,1105736842106.0,52631579.0,94870175438.66667,8789473684.0,281252248721.2089,7
7d44df0d40982a6651a06cf533ef5dddtppag,1193,255,4.67843137254902,50039000000000.0,0.0,64810226068.52685,14657894737.0,1448908526321.7998,1,70552631578.94414,39,5.465447650805076,5.206188625673198,33666,1,4264.147527242247,1118.0,6088.625118386273,58584631578947.0,0.0,98938478549.31512,2421052631.0,1713251487093.6995,237
7d72bde2e297ee81296adb4fd56e8800p7lbe,1,1,1.0,5146526315789.5,578947369.0,582592599920.8384,124118421052.25,0.0,0,750303405572.7646,1,0.0,0.0,121,121,121.0,121.0,0.0,1105263158.0,1105263158.0,1105263158.0,1105263158.0,0.0,1
7d8d3493942dc13742444f28626c5839axjqd,4565,331,13.791540785498489,157473684210.0,0.0,2988064486.3691936,578947368.0,8290544871.489754,191,2995705470.8047523,62,7.542791504575821,5.626233861290083,11892,1,2381.6247535596935,1159.0,2714.849825331466,7349421052631.0,0.0,26913955588.486362,1421052632.0,201861005279.5871,446
7da6a36817cf2d8c3be218a32ab25550c8kg7,23,4,5.75,52761052631579.0,6263157895.0,3389935406698.591,334184210526.0,11156134142166.082,0,3389935406698.591,1,2.9319232930107058,0.9899490539341391,212689,1,86219.95652173914,89348.0,70688.63432333393,372789473684.0,0.0,17978468899.545456,105263158.0,79368021609.81256,14
7daf0e51b276c6ab5bd2ccf520dae106graj8,2,2,1.0,76102947368421.0,76102947368421.0,76102947368421.0,76102947368421.0,0.0,0,76102947368421.0,2,0.6931471805599453,0.0,1265,95,680.0,680.0,827.3149339882606,2736842106.0,1473684211.0,2105263158.5,2105263158.5,893187513.2638249,2
7dc423d0bbfd840fa0bf75203cd7bcee75kmh,6,5,1.2,56781578947368.0,417263157895.0,13165515789473.6,2341421052632.0,24443943162104.176,0,13165515789473.6,4,1.791759469228055,0.0,26056,8,4669.166666666667,532.5,10481.08210857384,129526315790.0,0.0,41517543859.833336,32342105263.5,45840448537.13234,5
7e34a26c4c339e875997f4b9239d2b5fscng4,9108,162,56.22222222222222,77210526316.0,0.0,1497714308.8313386,736842106.0,2715410070.602229,213,1506205956.996106,23,8.219836178453384,4.344206174847467,11384,1,1887.2628458498023,1120.0,2061.888096192327,6100421052631.0,0.0,9734395604.393297,1526315790.0,97665769847.3888,367
7e8650379cbcb3ef8f7f6aefcd678067kzbdi,6,5,1.2,5957578947368.0,263157895.0,1793736842105.2,721105263158.0,2508286592515.551,0,1793736842105.2,4,1.791759469228055,0.8675632284814613,3307,5,1668.5,1597.5,1490.1917661831312,65947368421.0,473684210.0,13640350877.0,3921052631.5,25762594298.878857,5
7eaefc97fbf6af12e930528151f86eb91bafh,1,1,1.0,5146526315789.5,578947369.0,582592599920.8384,124118421052.25,0.0,0,750303405572.7646,1,0.0,0.0,4632,4632,4632.0,4632.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7eb6a5ffc5e8471efad7cdc8927daf677qcf8,373,74,5.04054054054054,50086631578947.0,105263158.0,207052490096.207,37447368421.5,2595413036243.503,0,219553617473.07782,4,5.321020717428899,4.028672715536647,29605,1,1180.6353887399464,204.0,3379.3404739304187,55744947368421.0,0.0,291286770981.4919,13842105263.0,2949008367150.282,78
7eb7b2f6a914afba5c3d207dc28a93aed9pnc,3,2,1.5,14473684211.0,1894736842.0,8184210526.5,8184210526.5,8894658984.80858,0,750303405572.7646,1,0.0,0.6365141682948128,5476,4139,5030.0,5475.0,771.6287967669429,2947368421.0,1105263158.0,1982456140.3333333,1894736842.0,924180153.6865764,1
7ec5c7e2317a9b68e861060531588f76fpldj,1,1,1.0,5146526315789.5,578947369.0,582592599920.8384,124118421052.25,0.0,0,750303405572.7646,1,0.0,0.0,467,467,467.0,467.0,0.0,52631579.0,52631579.0,52631579.0,52631579.0,0.0,1
7f3516b1bd7e5571ab964ba0affe9302brn6q,4,4,1.0,6378526315789.0,2408052631579.0,3795315789473.6665,2599368421053.0,2239170136518.2754,0,3795315789473.6665,2,1.3862943611198906,0.5623351446188083,4425,590,2163.25,1819.0,1619.579858070193,2736842105.0,315789474.0,1578947368.5,1631578947.5,1079482109.4738224,2
7f4e84da8ed11f4ea3a2d276f49949b7o31us,13,10,1.3,54977052631579.0,5000000000.0,6287934210526.333,1735026315789.5,15421499629315.723,0,6859110047846.909,3,2.458311329683084,0.2711893730418441,74037,63,15524.615384615385,1484.0,26778.9844079845,17157894737.0,52631579.0,3275303643.8461537,1526315790.0,4931064674.202755,6
7f603f668968facebb0567015ad4c201kikrh,4,4,1.0,8245789473684.0,125526315789.0,3501315789473.6665,2132631578948.0,4229614732983.7764,0,3501315789473.6665,2,1.3862943611198906,1.0397207708399179,2644,379,1517.75,1524.0,1077.3310772459874,13578947368.0,263157895.0,4065789473.5,1210526315.5,6399644351.707134,4
7f807b2eb6c391d55e67bcdf7e1cbb3fhylw0,1515,334,4.5359281437125745,50023842105263.0,0.0,51035284711.116905,10026315789.5,1285395922795.7502,1,55250521762.22927,72,6.737272409097334,2.6147726359744228,34309,1,2105.476567656766,660.0,4246.350160807398,60963000000000.0,0.0,72628339545.08405,3000000000.0,1582948970795.9314,305
7f86c3c417ae1db5bea10bf9d0a7827ct3ni4,1765,137,12.883211678832117,82473684211.0,0.0,7729741019.214286,4578947368.0,9234891572.769224,9,8104786997.651387,34,6.165243823093662,3.318916084735513,41449,1,10334.865722379604,3685.0,12281.257598895048,6906421052631.0,0.0,37465746038.397835,631578947.0,255153514647.92047,274
7fab82fa5eaea6a44eb743bc4bf356b3tarle,1,1,1.0,5146526315789.5,578947369.0,582592599920.8384,124118421052.25,0.0,0,750303405572.7646,1,0.0,0.0,14933,14933,14933.0,14933.0,0.0,1157894737.0,1157894737.0,1157894737.0,1157894737.0,0.0,1
7ffd9b7b795d9335153d481fba4b3076plrxc,5,4,1.25,3794052631579.0,7421052632.0,2429171052631.5,2957605263157.5,1662681554801.418,0,3236421052631.3335,4,1.3321790402101223,1.6094379124341005,9926,5,3356.6,1956.0,4178.867645666706,54778684210526.0,52631579.0,10963631578947.6,842105263.0,24493364397095.49,4
80130530788e55de6e9fd515271859d1kgfsd,2,2,1.0,5936684210526.0,5936684210526.0,5936684210526.0,5936684210526.0,0.0,0,5936684210526.0,1,0.6931471805599453,0.6931471805599453,1165,498,831.5,831.5,471.6402230514272,30526315789.0,368421053.0,15447368421.0,15447368421.0,21324851874.135685,2
802a819acf0601b43fe5426cb48ac0bbqwfu8,7953,322,24.698757763975156,65631578947.0,0.0,1715357937.0962021,894736842.0,2889749150.18028,191,1728511681.076603,59,8.081203283812187,3.671919685146529,11625,1,683.5815415566453,408.0,888.5832503644532,7456578947369.0,0.0,32906520031.425247,3263157895.0,264005659723.91452,406
8066d0a6ab30c52b3ddca5da19518b6188t23,9,3,3.0,8045000000000.0,17315789473.0,1607888157894.75,528131578947.5,2729508174833.6377,0,1607888157894.75,3,2.1972245773362196,0.0,4719,4,609.0,75.0,1543.4616937261515,141894736842.0,263157894.0,35327485380.111115,19894736842.0,49841811938.415,2
806a46eb814ec7a09bfffcf38b0763d344tc3,4,4,1.0,3982789473684.0,808473684210.0,2170438596491.0,1720052631579.0,1634382397380.8184,0,2170438596491.0,2,1.3862943611198906,1.3862943611198906,382,292,357.0,377.0,43.46646216720811,222421052631.0,19894736843.0,103934210526.5,86710526316.0,94452334732.18895,4
80bf6ab93fbb8316efd5c0b42d4b46c83qrdn,1,1,1.0,5146526315789.5,578947369.0,582592599920.8384,124118421052.25,0.0,0,750303405572.7646,1,0.0,0.0,816,816,816.0,816.0,0.0,473684211.0,473684211.0,473684211.0,473684211.0,0.0,1
80d8e3bfc8a2ecbf22614befbdaacf5fo6o5o,1,1,1.0,5146526315789.5,578947369.0,582592599920.8384,124118421052.25,0.0,0,750303405572.7646,1,0.0,0.0,17,17,17.0,17.0,0.0,7421052631.0,7421052631.0,7421052631.0,7421052631.0,0.0,1
80e753fbea14f966b1fc6d1e194d4e66822ms,226,49,4.612244897959184,1655578947368.0,52631579.0,60303625730.99555,13157894737.0,150622906186.93033,0,65481859989.79126,3,4.974708954860178,2.827575094669866,11155,1,2277.5530973451328,1148.5,2621.4401943824114,2239315789474.0,0.0,18581988304.08,526315789.0,153974097924.08755,66
81207d4ecf830fee924989f4fe1eaa7fntkmw,134,45,2.977777777777778,50841105263158.0,157894737.0,581072417886.8196,69736842105.0,4405878006115.018,0,624808729139.9269,15,4.30235697706424,4.068468646472077,33721,1,3615.10447761194,1165.0,6169.917819450823,50996842105263.0,0.0,462903047091.4662,3578947368.0,4434234700632.352,60
8126928a319468b6da5edce4097d2398xwita,88,3,29.333333333333332,1843105263158.0,105263157.0,61127646702.965515,11210526316.0,237699056043.78735,0,61784577723.38372,10,4.361117397755436,0.92747578385858,18209,18,6323.704545454545,6075.5,2482.785204457557,11315789474.0,0.0,559808612.4431819,210526316.0,1289283708.1099026,46
81392b54fee8e50ec74efb27cf0de8e32fdm5,3,3,1.0,9682473684211.0,3299210526316.0,6490842105263.5,6490842105263.5,4513648665045.81,0,6490842105263.5,1,1.0986122886681096,1.0986122886681096,82,9,36.0,17.0,40.0374824383352,827263157894.0,14736842105.0,314263157894.3333,100789473684.0,446349654251.19495,3
8152c94b639be88e7076f0e32bd70e0eg004b,29,21,1.380952380952381,51866105263158.0,56421052632.0,2654097744360.9287,726394736842.0,9667935065400.025,0,2742253411306.074,8,3.319492576154753,0.0,15460,8,950.7241379310345,286.0,2827.7448093660346,1287789473684.0,52631579.0,68168784029.10345,13421052631.0,236732561709.3833,22
817f8074bad1c717afaa8d1696f9b2b00muzw,2,2,1.0,1190473684210.0,1190473684210.0,1190473684210.0,1190473684210.0,0.0,0,1190473684210.0,2,0.6931471805599453,0.6931471805599453,22800,31,11415.5,11415.5,16100.1143008365,204052631579.0,1263157895.0,102657894737.0,102657894737.0,143393811995.2073,2
81a6dd18d43cb3b1999176eea563b438roe7y,382,82,4.658536585365853,50179526315790.0,0.0,202828291200.44095,28894736842.0,2579148264482.58,1,217303597977.99716,19,5.625234921370904,4.437776904929137,217635,1,99596.2277486911,123983.5,80252.2486679693,3446947368421.0,0.0,16890316342.03412,157894737.0,178864335170.3158,114
81c9c749b2c9f97215f3ddaf8b5a5fe1k757u,30,14,2.142857142857143,2990000000000.0,1789473684.0,448925589836.68964,122473684211.0,749043827835.4943,0,517631578947.4286,3,2.216280471258511,0.24493002679463532,6260,1,1574.2666666666667,566.5,2042.4891496497066,48526315789.0,52631579.0,5486388384.724138,1421052632.0,11456768719.671871,12
820dc943d26965d377be315497837bba5iz67,22,18,1.2222222222222223,51097105263158.0,2421052632.0,3553982456140.3335,411578947368.0,11039480883597.613,0,3731305263157.9,3,2.9650156932565075,1.640041296755514,155694,11,9946.136363636364,949.5,32801.44276486493,422052631579.0,105263158.0,48837320574.22727,5105263158.0,97043895829.35117,17
8215dac41ad35a074c93bfcfbc0f908chlo5n,84,52,1.6153846153846154,54090315789474.0,1000000000.0,928942929613.1807,102105263158.0,5918136774199.342,0,1099390225563.9,15,4.0820592791565105,2.651903363917645,181789,1,4435.3452380952385,551.0,19975.90840825008,190947368421.0,0.0,17594351732.97561,2973684210.5,38800112791.443954,44
82194e7d8f9b84e71b789e763b5c3263r6d98,81,34,2.3823529411764706,50421315789474.0,52631578.0,951646052631.5875,155921052631.5,5619373107889.281,0,975973009446.6923,8,4.291760683478372,2.164573117106782,201940,5,6967.567901234568,2262.0,24323.663009987966,865631578948.0,0.0,29851202079.296295,2684210527.0,116385340241.6266,34
8251041848182e6468c8119905a177dekmshg,3237,465,6.961290322580645,50026368421053.0,0.0,23885140849.65204,4736842105.0,879332375613.028,14,25274792060.983173,93,7.436676521201195,3.6846997182621326,33769,1,2226.66234167439,556.0,4537.668149415634,50593684210527.0,0.0,130232928642.62962,4157894737.0,1998365052140.2366,477
825226b69f2a5a8337ca611b38223989aumow,109,13,8.384615384615385,50225421052632.0,947368421.0,711765107212.4722,125526315789.0,4824482585157.069,0,767970526315.79,1,4.39234358388331,2.3156709757290757,114107,1,8574.009174311926,15.0,23317.562775844963,3861157894737.0,0.0,326358617131.0294,123894736842.0,580233389512.2323,59
8254276e772450c5365707cde76efa4cwuzpd,1,1,1.0,5146526315789.5,578947369.0,582592599920.8384,124118421052.25,0.0,0,750303405572.7646,1,0.0,0.0,757,757,757.0,757.0,0.0,16105263158.0,16105263158.0,16105263158.0,16105263158.0,0.0,1
827da66b68b225547050c11df16f845618ptk,7,6,1.1666666666666667,4823789473684.0,26473684211.0,2245833333333.3335,2243868421052.5,1882928604032.733,0,2245833333333.3335,2,1.945910149055314,0.9556998911125343,1668,32,495.14285714285717,229.0,632.8194657171002,6538736842105.0,157894736.0,950082706766.8572,6105263158.0,2464572010263.3384,6
82ae4df0acf8237d7af1a790e3848645bp73e,9,5,1.8,4724526315789.0,14000000000.0,1062625000000.0,410736842105.5,1586870031409.7822,0,1409035087719.3333,2,1.8891591637540213,1.6769877743224173,28277,102,8962.888888888889,7584.0,9692.828204972535,32105263158.0,52631579.0,4631578947.444445,578947368.0,10372995250.68232,4
82bec02fec2f08899489d7a5c35a30a0lbszo,8,2,4.0,62498789473684.0,127894736843.0,10157894736842.143,847210526316.0,23172186573546.656,0,10157894736842.143,5,2.0794415416798357,0.9002560512685369,169749,24,25186.625,157.5,58865.49707580955,221315789474.0,52631579.0,29585526315.875,1210526316.0,77543607285.71318,8
82f1ba4809f4812629e9e53ea4c687d7begx4,1,1,1.0,5146526315789.5,578947369.0,582592599920.8384,124118421052.25,0.0,0,750303405572.7646,1,0.0,0.0,90851,90851,90851.0,90851.0,0.0,52631579.0,52631579.0,52631579.0,52631579.0,0.0,1
8322695c21cb27accf0fe269438bd78fn3x44,15763,708,22.26412429378531,50023526315789.0,0.0,4904440392.950451,1052631579.0,398436642384.32904,262,5054384226.174694,112,8.014112807958425,7.089204680424649,35178,1,1984.0916069276152,216.0,4350.509200309124,70511157894737.0,0.0,417655028060.0603,11736842105.0,4046646619928.564,886
83a24bbff5a4cf9d9fb10391102708f1oqpco,9,7,1.2857142857142858,56528894736842.0,97052631579.0,9160664473684.25,2551447368421.5,19199983846965.383,0,9160664473684.25,1,2.1972245773362196,2.0431918705451206,304,1,160.22222222222223,186.0,107.58923944542245,557263157895.0,8368421053.0,100401315789.5,26684210527.0,186668272280.4133,7
83aa7c2c8c018888d9ebc6daf63bddb6f2i0d,2,2,1.0,55984684210526.0,55984684210526.0,55984684210526.0,55984684210526.0,0.0,0,55984684210526.0,2,0.6931471805599453,0.0,39,30,34.5,34.5,6.363961030678928,64315789474.0,54578947369.0,59447368421.5,59447368421.5,6884987079.7881975,2
83c9359ad94eab7f4b8fd582a6db4733frmsr,146,69,2.1159420289855073,598631578948.0,473684210.0,93039564428.31035,60052631579.0,113184174415.27974,0,118999034282.93578,24,4.550227207088425,1.0531988488366366,11790,6,1737.3561643835617,403.5,2584.886099644267,208105263158.0,0.0,9512256669.047945,684210526.5,27105886759.103092,63
83dbbc6c5c7ed95048ffa9427d807692339oi,3720,248,15.0,50034842105263.0,0.0,20783756244.60446,3368421053.0,820460645103.409,17,22855642712.551983,14,7.543016252390576,1.9613856077975642,208898,1,2383.4016129032257,747.0,11390.42338228213,50029473684210.0,0.0,30241859016.996506,3578947369.0,825016204437.2998,292
83e8aa6cb15daa745c75ba3c29a2f646zjw33,427,133,3.210526315789474,476842105263.0,0.0,31953545836.42019,15315789474.0,48418654277.050896,1,34691255698.28871,35,5.655998947406266,4.012314098291769,10735,1,1912.096018735363,979.0,2178.7119978629576,1457684210526.0,0.0,21447306501.541176,2315789474.0,107551847920.7958,141
84560dfb1400fe920a29ca2c728acf1e25eli,2,2,1.0,11226157894737.0,11226157894737.0,11226157894737.0,11226157894737.0,0.0,0,11226157894737.0,2,0.6931471805599453,0.6931471805599453,15402,156,7779.0,7779.0,10780.549985970103,24894736842.0,52631579.0,12473684210.5,12473684210.5,17566021090.41732,2
8473148f069a890b7323fe8316861a71qoxv1,27,23,1.173913043478261,52787105263158.0,2947368421.0,2802663967611.346,378447368421.0,10244026796696.213,0,3035927631578.9585,10,3.122424598333062,0.7527915335758235,23317,4,2796.074074074074,388.0,6181.916449961289,946842105263.0,105263158.0,75719298245.48148,3000000000.0,190241764718.61102,21
848d3eaa622b26fe57d352eedd9649f4v6obv,7,1,7.0,4561526315789.0,190368421053.0,1649570175438.5,1003842105263.0,1630143190493.9607,0,1649570175438.5,2,1.945910149055314,1.1537419427010902,30728,3426,14189.714285714286,16329.0,9462.01783825356,526315789.0,105263158.0,285714285.5714286,315789473.0,142063485.6499696,2
84a769adc98498f52debfe57b93a0789556f4,2,1,2.0,1789473685.0,1789473685.0,1789473685.0,1789473685.0,0.0,0,750303405572.7646,1,0.0,0.0,27,26,26.5,26.5,0.7071067811865476,200105263158.0,1789473685.0,100947368421.5,100947368421.5,140230439552.72205,1
84a773b3c9d300834d9d57af5dc83091y54cx,2,2,1.0,10713947368421.0,10713947368421.0,10713947368421.0,10713947368421.0,0.0,0,10713947368421.0,2,0.6931471805599453,0.6931471805599453,1765,27,896.0,896.0,1228.9515857022195,130578947368.0,210526316.0,65394736842.0,65394736842.0,92184394578.45226,2
84bd02dc56fb7c3402426ef7e8e166e2ptwo6,1,1,1.0,5146526315789.5,578947369.0,582592599920.8384,124118421052.25,0.0,0,750303405572.7646,1,0.0,0.0,52355,52355,52355.0,52355.0,0.0,842105263.0,842105263.0,842105263.0,842105263.0,0.0,1
84c4b58a1491da3a30710bcdf61f87054xfq6,2143,421,5.090261282660332,50026157894737.0,736842105.0,36085188461.34967,10210526316.0,1080665728106.9822,0,36085188461.34967,21,7.637446074710006,5.285448635783336,34671,1,1716.3775081661222,124.0,4735.2417209410105,75400368421053.0,0.0,704135262906.4286,24789473684.0,5440824116990.305,594
84c7bbdc12233f88f35c2c3b8f178803ta03m,8,4,2.0,59031157894737.0,736842105.0,9717503759398.428,422736842105.0,21868925970480.71,0,21975929824561.332,3,1.0821955300387673,0.9002560512685369,76737,7,19141.625,402.0,34879.69237633637,1165842105263.0,52631579.0,146473684210.5,710526315.5,411888095152.4694,4
84d75f71a61667cd327367453b4c0d2frury9,6,4,1.5,61436368421053.0,7368421053.0,14169936842105.4,25052631579.0,26731219546070.617,0,17710578947368.5,2,1.5607104090414068,1.5607104090414068,145,4,41.166666666666664,23.5,51.72007991744277,162210526316.0,315789474.0,29000000000.166668,1921052632.0,65303858276.672195,5
84f06d2c69695fe24cd69f8a1aae21a7kozbn,39,16,2.4375,51250315789474.0,1157894737.0,2014408587257.6316,162394736842.0,8338272949313.98,0,2632306715063.552,3,3.0876030473124385,3.458998361690452,10569,21,1341.6153846153845,416.0,2251.238753914277,946736842105.0,52631579.0,58311740890.71795,3263157895.0,173132654149.98593,20
85155ae64ccbde01b48fbf4b3f1b739exmqyu,15,6,2.5,52608684210527.0,947368421.0,5267221804511.286,1275368421053.0,13720523221139.684,0,5672319838056.692,2,2.615630577027551,1.7999587982097305,21733,19,8629.933333333332,6479.0,7347.018184918546,171052631579.0,0.0,21368421052.6,631578948.0,46114634952.391235,6
85371e59ea43c33c7e481ba3c214e893ail7f,12,7,1.7142857142857142,59020684210526.0,307789473684.0,6785334928229.637,1618105263158.0,17361560454814.719,0,6785334928229.637,1,2.484906649788001,1.5396544474400973,327,1,152.91666666666666,122.0,113.62574798900383,225105263158.0,4473684210.0,50712918660.181816,20947368421.0,65353656963.2544,9
85499f83c5f1674c87d0fe77838c4da793u8y,56,14,4.0,2795789473684.0,157894737.0,215254545454.54544,13210526316.0,553559771124.7075,0,224684210526.32693,4,2.7944963968749743,0.0,1045,3,130.07142857142858,33.5,191.9210876795562,2611947368421.0,157894737.0,240625939849.55356,44394736841.5,508620078500.3199,8
85ac49e7f93bf0e20323de78362bb4aadnwia,54,37,1.4594594594594594,1412263157894.0,315789473.0,255308838133.07547,119263157895.0,338156836910.95276,0,313339598997.5,6,3.599223177008459,3.5137989222291566,3069,5,715.8888888888889,479.0,787.3343052198987,304473684211.0,105263158.0,15322612085.703703,4131578947.5,42472088837.9113,26
85be8fd21f41bc3dee86597d272825726bp69,172,36,4.777777777777778,56789684210526.0,368421052.0,449605109264.3918,48157894737.0,4343795512656.1997,0,474177387914.2284,19,4.977171036966411,3.6839595202518596,106767,1,8845.93023255814,2521.0,21633.422864838216,3357210526316.0,0.0,40806709756.83626,1368421053.0,292671401829.09344,78
85d020b5f3d99d1272efa0a0d34c56a5dtvxb,6,5,1.2,3103000000000.0,105263158.0,622452631579.0,789473684.0,1386672336857.5625,0,1555605263158.0,3,1.0114042647073518,0.0,2742,10,1416.6666666666667,1268.0,907.7981420264457,383842105263.0,789473684.0,65973684210.666664,1842105263.5,155738803103.785,1
86091a1e6c99358936979baf67d54457x1dzy,7,6,1.1666666666666667,4420157894737.0,3263157894.0,2165587719298.1667,1792868421052.5,1733372260119.517,0,2598052631579.0,6,1.7478680974667578,0.0,5372,2,1006.7142857142857,202.0,1948.8025994000964,9121578947368.0,684210526.0,1308037593984.8572,5473684210.0,3445450980176.461,1
86151544b29ad273209ec4605c257b089z588,34,13,2.6153846153846154,3465157894737.0,105263158.0,282047846889.9697,50368421053.0,676601238189.8215,0,300151103565.35486,1,3.347877419079571,3.2509410406676786,6826,38,2015.5294117647059,1411.0,2026.5337212469865,164368421053.0,0.0,7399380804.911765,236842105.0,28127801050.201893,20
862eef3a75e1351593b54975cd8ae1b3swcxw,1795,301,5.9634551495016614,80631578947.0,0.0,7590212990.670568,4578947369.0,9015868781.708843,6,7752223440.549768,70,7.084019194039088,3.9007256331165383,41182,1,7048.4696378830085,746.0,11161.62359233132,10192210526316.0,0.0,47139847933.490166,1894736842.0,343367385951.1159,323
8644c9765c64da22776cd67eefe0f498u3aaz,2,2,1.0,59734263157895.0,59734263157895.0,59734263157895.0,59734263157895.0,0.0,0,59734263157895.0,2,0.6931471805599453,0.6931471805599453,385,56,220.5,220.5,232.63813101037414,6421052632.0,684210526.0,3552631579.0,3552631579.0,4056559955.7491145,2
86a34cdbb975c141eea1854b10dbf1c8seom3,3,1,3.0,189684210527.0,16105263158.0,102894736842.5,102894736842.5,122738850755.84273,0,102894736842.5,1,1.0986122886681096,0.0,2908,2457,2620.0,2495.0,250.13796193301008,1105263157.0,105263158.0,491228070.0,263157895.0,537598365.9232959,1
86a3a9861ed45158e964f9d004a224b3324cl,67,16,4.1875,1450105263158.0,631578947.0,203525518341.30304,79236842105.0,321457659229.5873,0,236435789473.68,9,3.444033033432024,2.6005364091383307,210881,37,108963.26865671642,142618.0,68239.58282928326,411578947368.0,0.0,28595443833.53731,157894737.0,77225978091.42139,25
